Id,Start,End,Implementor,Requestor,Department,IsApproved,RiskEval_RiskValue,RiskEval_Result,SubmittedOn,SubmittedBy,Category,TypeOfChange,WorkflowApprovedOn,WorkflowStep,DB_CreatedDate,DB_LastModifiedDate,Dump,Closed Status,Season,WorkflowStep,TotalTimeForChange,CLOSED COUNT
3495,2/18/2021 21:00,2/18/2021 23:00,mberry,mridgill,Financial Aid,1,3,C1,59:08.0,achiccar,Network,Normal,06:06.0,Completed,00:28.9,14:46.4,1:55,TRUE,Spring,Completed,2,1
3494,2/23/2021 21:00,2/23/2021 23:00,cshaff14,kkudravy,Data Center Operations,1,4,C1,02:12.0,achiccar,Network,Normal,06:29.0,Completed,00:28.8,14:46.3,1:55,TRUE,Spring,Completed,2,1
3493,2/23/2021 5:00,2/23/2021 7:00,lbowser,bpekarek,Admissions,1,3,C3,34:35.0,msmit319,Outsystems,Normal,13:38.0,Completed,01:22.5,14:46.7,1:55,TRUE,Spring,Completed,2,1
3492,2/23/2021 5:00,2/23/2021 7:00,jschilen,jschilen,IE,1,3,C3,56:36.0,msmit319,Outsystems,Normal,18:27.0,Completed,01:22.3,14:46.6,1:55,TRUE,Spring,Completed,2,1
3491,3/30/2021 4:00,3/30/2021 7:00,mberry,codaniel,Bursar,1,3,V2,28:18.0,mpapania,Outsystems,Vendor,00:00.0,Implemented,01:13.3,14:46.8,3:07,TRUE,Spring,CAB2,3,1
3490,2/21/2021 5:00,2/21/2021 7:00,mberry,tbowser,Human Resources,0,3,C2,17:06.0,rmmiles,IAM,Normal,25:19.0,Completed,01:13.2,14:46.7,1:55,TRUE,Spring,Completed,2,1
3489,2/19/2021 14:00,2/19/2021 16:00,jschilen,degregio,Enterprise Application Services,1,4,C4,59:09.0,bzahn,Talend,Normal,06:40.0,Completed,01:10.4,14:46.9,1:55,TRUE,Spring,Completed,2,1
3488,2/27/2021 6:00,2/27/2021 7:00,wrobins,motgonyi,it/sdi,0,3,S3,06:03.0,adhuston,IE - CIG,Standard,00:00.0,Implemented,01:10.4,14:46.9,0:57,TRUE,Spring,CAB2,1,1
3487,2/24/2021 7:30,2/24/2021 16:30,tmohr2,wbainey,Infrastructure Operations,1,4,IE,44:52.0,cshaff14,Data Center,Informational,00:00.0,Implemented,00:53.8,14:47.0,9:07,TRUE,Spring,CAB2,9,1
3486,2/25/2021 2:00,2/25/2021 6:00,cshaff14,jfishe16,IS Operations,0,3,V2,20:02.0,rbungo,Ed Tech,Vendor,00:00.0,Implemented,00:42.0,14:47.1,4:04,TRUE,Spring,CAB2,4,1
3485,2/17/2021 8:00,2/17/2021 9:30,mberry,dabbott5,Human Resources,1,4,IE,40:42.0,cshaff14,Data Center,Informational,00:00.0,Implemented,01:12.5,14:47.4,1:26,TRUE,Spring,CAB2,1.5,1
3484,2/15/2021 14:00,2/15/2021 14:05,mgeist,mgeist,NTS,1,4,IE,58:29.0,tschind4,Security,Informational,00:00.0,Implemented,01:12.4,14:47.3,0:00,TRUE,Spring,CAB2,0.083333333,1
3483,2/16/2021 6:00,2/16/2021 6:05,tmohr2,jfuto,Infrastructure Operations,1,4,IE,02:48.0,tschind4,Security,Informational,00:00.0,Implemented,01:12.4,14:47.2,0:00,TRUE,Spring,CAB2,0.083333333,1
3482,2/15/2021 21:00,2/15/2021 23:00,jdunfee,ckourckl,Systems Development,1,4,E4,32:58.0,achiccar,Network,Emergency,00:33.0,CAB,01:12.3,14:47.1,1:55,TRUE,Spring,CAB,2,1
3481,3/2/2021 9:30,3/2/2021 12:00,alizak,mgeist,NTS,1,4,IE,23:31.0,cshaff14,Data Center,Informational,00:00.0,Implemented,00:39.6,14:47.4,2:24,TRUE,Spring,CAB2,2.5,1
3480,2/17/2021 10:00,2/17/2021 12:00,dabbott5,msmit319,IS,0,4,IE,49:13.0,cshaff14,Data Center,Informational,00:00.0,Implemented,00:30.5,14:47.5,1:55,TRUE,Spring,CAB2,2,1
3479,2/21/2021 1:00,2/21/2021 8:00,mberry,mridgill,Institutional Advancement,1,4,S4,40:22.0,tmohr2,IE - Server,Standard,00:00.0,Implemented,01:02.8,14:47.8,6:57,TRUE,Spring,CAB2,7,1
3478,2/28/2021 1:00,2/28/2021 8:00,dtricker,jschilen,IE,1,3,S3,42:09.0,tmohr2,IE - Server,Standard,00:00.0,Implemented,01:02.8,14:47.7,6:57,TRUE,Spring,CAB2,7,1
3477,2/27/2021 1:00,2/27/2021 8:00,mberry,treynold,University Advising,1,4,S4,43:49.0,tmohr2,IE - Server,Standard,00:00.0,Implemented,01:02.7,14:47.6,6:57,TRUE,Spring,CAB2,7,1
3476,2/16/2021 5:00,2/16/2021 7:00,mberry,mridgill,EMSA,1,3,S2,15:54.0,jtboehm,FlashLine,Standard,00:00.0,Implemented,01:02.6,14:47.6,1:55,TRUE,Spring,CAB2,2,1
3475,2/12/2021 7:15,2/12/2021 9:15,mberry,mridgill,Advancement,0,4,IE,58:32.0,cshaff14,Data Center,Informational,00:00.0,Implemented,01:04.1,14:47.8,1:55,TRUE,Spring,CAB2,2,1
3474,2/17/2021 11:45,2/17/2021 14:00,alizak,mgeist,NTS,1,2,C2,17:39.0,psaillan,Other,Normal,00:00.0,Implemented,00:52.9,14:47.9,2:09,TRUE,Spring,CAB2,2.25,1
3473,2/17/2021 15:00,2/17/2021 17:00,jschilen,jschilen,Systems Development,1,4,C4,12:29.0,nlupica1,IE - Server,Normal,21:31.0,CAB,00:27.0,14:48.3,1:55,TRUE,Spring,CAB,2,1
3472,2/18/2021 6:00,2/18/2021 6:30,jdunfee,ckourckl,Systems Development,1,4,C4,17:54.0,jdunfee,Outsystems,Normal,21:00.0,CAB,00:27.0,14:48.1,0:28,TRUE,Spring,CAB,0.5,1
3471,2/18/2021 6:00,2/18/2021 6:30,wrobins,jdunfee,IS,0,4,C4,18:58.0,jdunfee,Outsystems,Normal,21:54.0,CAB,00:26.9,14:48.0,0:28,TRUE,Spring,CAB,0.5,1
3470,2/11/2021 10:36,2/11/2021 13:36,alizak,mgeist,NTS,1,4,IE,37:36.0,khodar,IE - Server,Informational,00:00.0,Implemented,00:26.8,14:48.0,3:07,TRUE,Spring,CAB2,3,1
3469,2/16/2021 5:00,2/16/2021 7:00,alizak,mgeist,NTS,1,3,S2,47:45.0,mladoia,WWW,Standard,00:00.0,Implemented,01:41.4,14:48.6,1:55,TRUE,Spring,CAB2,2,1
3468,2/14/2021 5:00,2/14/2021 6:00,alizak,mgeist,NTS,1,3,C2,12:50.0,mridgill,Banner,Normal,51:33.0,Completed,01:41.4,14:48.6,0:57,TRUE,Spring,Completed,1,1
3467,2/14/2021 5:00,2/14/2021 7:00,alizak,mgeist,NTS,1,3,C2,14:08.0,tbowser,Banner,Normal,50:54.0,Completed,01:41.3,14:48.5,1:55,TRUE,Spring,Completed,2,1
3466,2/11/2021 6:00,2/11/2021 7:00,pkalima,pkalima,Data Center Operations,1,4,IE,51:22.0,achiccar,Network,Informational,00:00.0,Implemented,01:41.2,14:48.4,0:57,TRUE,Spring,CAB2,1,1
3465,2/20/2021 1:00,2/20/2021 14:00,jfishe16,mmeszar,Data Center Operations,1,3,S3,34:38.0,adhuston,IE - CIG,Standard,00:00.0,Implemented,00:55.0,14:48.7,12:57,TRUE,Spring,CAB2,13,1
3464,2/9/2021 9:00,2/9/2021 11:00,jburton,jburton,Educational Technology,1,4,IE,42:40.0,achiccar,Network,Informational,00:00.0,Implemented,00:17.8,14:48.8,1:55,TRUE,Spring,CAB2,2,1
3463,2/8/2021 15:00,2/8/2021 16:00,mberry,mridgill,Institutional Advancement,0,4,S4,43:05.0,alizak,Network,Standard,00:00.0,Implemented,01:39.7,14:49.0,0:57,TRUE,Spring,CAB2,1,1
3462,2/14/2021 5:00,2/14/2021 7:00,msnodgr1,msnodgr1,Network Services,0,3,C2,48:53.0,codaniel,Banner,Normal,11:25.0,Completed,01:39.6,14:48.9,1:55,TRUE,Spring,Completed,2,1
3461,2/12/2021 9:30,2/12/2021 11:00,achiccar,achiccar,NTS,0,4,IE,02:35.0,cshaff14,Data Center,Informational,00:00.0,Implemented,00:29.9,14:49.0,1:26,TRUE,Spring,CAB2,1.5,1
3460,2/16/2021 5:00,2/16/2021 7:00,jhillen1,jhillen1,IE,0,4,C1,50:55.0,jschilen,IE - Server,Normal,21:42.0,Completed,00:54.3,14:49.2,1:55,TRUE,Spring,Completed,2,1
3459,2/8/2021 7:30,2/8/2021 14:30,tbordon1,tbordon1,Network,1,4,IE,49:27.0,cshaff14,Data Center,Informational,00:00.0,Implemented,00:54.2,14:49.1,6:57,TRUE,Spring,CAB2,7,1
3458,2/21/2021 5:00,2/21/2021 17:00,mwinzine,mwill186,NTS,0,2,C2,54:52.0,mgeist,Network,Normal,05:11.0,Completed,00:54.2,14:49.4,12:00,TRUE,Spring,Completed,12,1
3457,3/7/2021 5:00,3/7/2021 17:00,jschilen,jschilen,IE,1,2,C2,27:22.0,mgeist,Network,Normal,30:28.0,Completed,00:54.2,30:43.7,12:00,TRUE,Spring,Completed,12,1
3456,2/7/2021 5:00,2/7/2021 7:00,degregio,degregio,GPS (Graduation Planning System),1,3,C2,59:19.0,tbowser,Banner,Normal,02:10.0,Completed,00:54.1,14:49.2,1:55,TRUE,Spring,Completed,2,1
3455,2/7/2021 5:00,2/7/2021 7:00,khodar,khodar,IE,1,3,C2,34:16.0,tbowser,Banner,Normal,46:58.0,Completed,00:54.3,14:49.5,1:55,TRUE,Spring,Completed,2,1
3454,2/7/2021 5:00,2/7/2021 7:00,achiccar,achiccar,NTS,1,3,C2,19:35.0,treynold,Banner,Normal,34:29.0,Completed,00:15.7,14:49.6,1:55,TRUE,Spring,Completed,2,1
3453,2/11/2021 5:00,2/11/2021 7:00,msnodgr1,mgeist,NTS,0,3,C2,22:05.0,mberry,Banner,Normal,56:34.0,Completed,00:15.6,14:49.5,1:55,TRUE,Spring,Completed,2,1
3452,2/7/2021 5:00,2/7/2021 7:00,degregio,degregio,GPS (Graduation Planning System),1,3,C2,53:22.0,tbowser,Banner,Normal,47:32.0,Completed,00:35.4,00:32.5,1:55,TRUE,Spring,Completed,2,1
3451,2/9/2021 5:00,2/9/2021 7:00,alizak,mgeist,NTS,1,4,C4,22:32.0,wrobins,Web,Normal,29:25.0,CAB,00:35.3,00:32.4,1:55,TRUE,Spring,CAB,2,1
3450,2/10/2021 7:30,2/10/2021 13:30,cshaff14,mbungar1,IT-SDI,1,4,IE,31:21.0,cshaff14,Data Center,Informational,00:00.0,Implemented,01:02.2,00:32.6,6:00,TRUE,Spring,CAB2,6,1
3449,2/9/2021 6:00,2/9/2021 7:00,tbordon1,tbordon1,NTS,0,3,C2,37:55.0,rmmiles,Outsystems,Normal,56:35.0,Completed,01:11.9,14:37.1,0:57,TRUE,Spring,Completed,1,1
3448,2/9/2021 6:00,2/9/2021 7:00,mberry,tbowser,EMSA,1,3,C2,45:34.0,rmmiles,Outsystems,Normal,59:36.0,Completed,01:11.8,14:37.0,0:57,TRUE,Spring,Completed,1,1
3447,2/11/2021 2:00,2/11/2021 6:00,degregio,degregio,GPS (Graduation Planning System),1,3,V2,18:14.0,rbungo,Ed Tech,Vendor,00:00.0,Implemented,01:11.7,14:36.9,4:04,TRUE,Spring,CAB2,4,1
3446,2/13/2021 3:00,2/13/2021 6:00,wbainey,aknapp2,Data Center Operations,1,3,V2,39:57.0,rbungo,Ed Tech,Vendor,00:00.0,Implemented,01:11.6,14:36.9,3:07,TRUE,Spring,CAB2,3,1
3445,2/7/2021 5:00,2/7/2021 7:00,qdu,wshih,IE,0,3,C2,01:39.0,codaniel,Banner,Normal,32:00.0,Completed,00:30.5,14:37.2,1:55,TRUE,Spring,Completed,2,1
3444,2/9/2021 6:00,2/9/2021 6:30,cshaff14,jfishe16,IS Data Center Operations,1,4,C4,27:31.0,jdunfee,Outsystems,Normal,39:06.0,CAB,00:30.4,14:37.2,0:28,TRUE,Spring,CAB,0.5,1
3443,2/4/2021 7:30,2/4/2021 14:30,wrobins,jdunfee,IS,1,4,IE,30:05.0,cshaff14,Data Center,Informational,00:00.0,Implemented,00:11.9,14:37.4,6:57,TRUE,Spring,CAB2,7,1
3442,2/9/2021 6:00,2/9/2021 6:30,mberry,degregio,Registrar's Office,1,4,C4,41:54.0,jdunfee,Outsystems,Normal,43:12.0,CAB,00:11.9,14:37.3,0:28,TRUE,Spring,CAB,0.5,1
3441,2/2/2021 5:00,2/2/2021 7:00,mladoia,sstillis,IS,1,3,C2,30:29.0,treynold,Banner,Urgent,56:55.0,CAB,00:53.7,14:36.4,1:55,TRUE,Spring,CAB,2,1
3440,2/2/2021 5:00,2/2/2021 7:00,plthomas,plthomas,Enterprise Research Technology & Support (ERTS),1,3,C2,41:54.0,mberry,Banner,Normal,56:08.0,CAB,00:53.6,14:36.3,1:55,TRUE,Spring,CAB,2,1
3439,2/5/2021 14:00,2/5/2021 16:00,tschind4,tschind4,Security and Access Management,0,4,C2,42:34.0,creeder2,Cognos / BI,Normal,43:50.0,Completed,00:53.5,14:36.2,1:55,TRUE,Spring,Completed,2,1
3438,2/2/2021 5:00,2/2/2021 7:00,mberry,mridgill,Academic Affairs and Operations,1,3,C2,07:43.0,ssteph20,Banner,Urgent,28:50.0,Completed,00:49.6,14:36.5,1:55,TRUE,Spring,Completed,2,1
3437,2/8/2021 7:00,2/8/2021 7:30,creeder2,cirobert,AOS,1,4,IE,51:29.0,adhuston,Other,Informational,00:00.0,Implemented,00:44.6,01:20.0,0:28,TRUE,Spring,CAB2,0.5,1
3436,1/31/2021 5:30,1/31/2021 6:00,rmmiles,rmmiles,IDM,0,3,C2,24:35.0,mridgill,Banner,Normal,34:29.0,Completed,31:02.0,01:20.2,0:28,TRUE,Spring,Completed,0.5,1
3435,1/28/2021 5:00,1/28/2021 7:00,mberry,degregio,Enterprise Application Services,1,4,C1,29:26.0,jschilen,IE - Server,Normal,00:00.0,Approver,31:01.9,01:20.1,1:55,TRUE,Spring,Approver,2,1
3434,2/2/2021 5:00,2/2/2021 7:00,achiccar,rbauman2,NTS,1,3,C2,01:27.0,sshaff17,Network,Normal,02:52.0,Completed,00:48.5,01:20.4,1:55,TRUE,Spring,Completed,2,1
3433,2/9/2021 5:00,2/9/2021 7:00,mberry,codaniel,Bursar,1,3,C2,02:55.0,sshaff17,Network,Normal,02:43.0,Completed,00:48.5,01:20.3,1:55,TRUE,Spring,Completed,2,1
3432,1/31/2021 5:14,1/31/2021 7:00,cshaff14,mbungar1,IT-SDI,1,4,C4,33:07.0,ckourckl,Outsystems,Normal,41:50.0,Completed,00:48.4,01:20.2,1:40,TRUE,Spring,Completed,1.766666667,1
3431,2/2/2021 5:00,2/2/2021 7:00,qdu,qdu,EAI,1,3,S2,47:32.0,mladoia,WWW,Standard,00:00.0,Implemented,01:00.4,01:15.3,1:55,TRUE,Spring,CAB2,2,1
3430,1/31/2021 5:00,1/31/2021 7:00,nlupica1,nlupica1,Infrastructure Engineering,1,3,C2,27:43.0,ssteph20,Banner,Normal,52:04.0,Completed,01:00.3,01:15.3,1:55,TRUE,Spring,Completed,2,1
3429,1/29/2021 13:00,1/29/2021 16:00,dabbott5,dabbott5,Data Management and Analytics,1,3,C2,58:23.0,jbish,CRM,Normal,11:11.0,Completed,01:00.2,01:15.2,3:07,TRUE,Spring,Completed,3,1
3428,1/31/2021 5:00,1/31/2021 7:00,mberry,ssteph20,Honors College,1,3,C2,28:57.0,tbowser,Banner,Normal,09:01.0,Completed,01:00.1,01:15.1,1:55,TRUE,Spring,Completed,2,1
3427,1/29/2021 15:00,1/29/2021 15:30,jtboehm,sstillis,sdi,0,4,C4,47:12.0,cirobert,Talend,Normal,06:29.0,Completed,00:54.0,01:15.4,0:28,TRUE,Spring,Completed,0.5,1
3426,1/31/2021 5:00,1/31/2021 7:00,cshaff14,jfishe16,DCO,0,3,C2,58:12.0,tbowser,Banner,Normal,27:46.0,Completed,01:09.3,01:13.4,1:55,TRUE,Spring,Completed,2,1
3425,1/26/2021 17:00,1/26/2021 18:00,mladoia,sstillis,IS/UCM,1,4,IE,21:20.0,nlupica1,IE - Server,Informational,00:00.0,Implemented,01:09.2,01:13.4,0:57,TRUE,Spring,CAB2,1,1
3424,2/13/2021 7:00,2/13/2021 9:00,wrobins,ckourckl,Systems Development,1,4,IE,34:24.0,cshaff14,Data Center,Informational,00:00.0,Implemented,00:49.9,01:13.5,1:55,TRUE,Spring,CAB2,2,1
3423,1/26/2021 7:30,1/26/2021 14:00,dbenner1,amoreira,Admissions,1,4,IE,15:28.0,cshaff14,Data Center,Informational,00:00.0,Implemented,00:44.2,01:13.6,6:28,TRUE,Spring,CAB2,6.5,1
3422,1/26/2021 5:00,1/26/2021 7:00,jlpiporo,mgeist,Network Services,1,3,C2,29:26.0,msmit319,Outsystems,Urgent,50:21.0,Completed,00:54.9,15:47.5,1:55,TRUE,Spring,Completed,2,1
3421,1/25/2021 9:00,1/25/2021 13:00,degregio,degregio,GPS (Graduation Planning System),1,4,IE,57:24.0,cshaff14,Data Center,Informational,00:00.0,Implemented,00:51.6,15:47.6,4:04,TRUE,Spring,CAB2,4,1
3420,1/28/2021 5:00,1/28/2021 7:00,qdu,qdu,EAI,1,3,C3,51:32.0,mgeist,Network,Normal,52:49.0,Completed,00:51.5,15:47.5,1:55,TRUE,Spring,Completed,2,1
3419,1/28/2021 7:00,1/28/2021 15:00,mberry,mridgill,EMSA,1,4,IE,15:41.0,cshaff14,Data Center,Informational,00:00.0,Implemented,01:08.2,01:01.5,7:55,TRUE,Spring,CAB2,8,1
3418,1/31/2021 5:00,1/31/2021 5:30,wrobins,jdunfee,IS,0,3,C2,36:14.0,mridgill,Banner,Normal,54:19.0,Completed,00:50.5,01:24.1,0:28,TRUE,Spring,Completed,0.5,1
3417,1/22/2021 8:40,1/22/2021 8:42,mberry,codaniel,Bursar,1,4,E4,39:40.0,tschind4,Security,Emergency,10:51.0,CAB,00:46.2,01:24.2,0:00,TRUE,Spring,CAB,0.033333333,1
3416,1/26/2021 6:00,1/26/2021 7:00,wrobins,wrobins,Information Technology,1,3,C2,53:32.0,rmmiles,IAM,Normal,48:44.0,Completed,15:15.3,01:09.7,0:57,TRUE,Spring,Completed,1,1
3415,1/28/2021 7:30,1/28/2021 10:30,bzahn,cirobert,Admissions Operations Systems,0,4,IE,53:43.0,cshaff14,Data Center,Informational,00:00.0,Implemented,00:54.1,01:09.8,3:07,TRUE,Spring,CAB2,3,1
3414,1/26/2021 5:00,1/26/2021 7:00,motgonyi,jdunfee,IT,1,3,C2,27:18.0,tbowser,Banner,Normal,44:47.0,Completed,00:53.3,01:10.1,1:55,TRUE,Spring,Completed,2,1
3413,1/25/2021 7:30,1/25/2021 13:00,achiccar,achiccar,NTS OPS,0,4,IE,39:32.0,cshaff14,Data Center,Informational,00:00.0,Implemented,00:53.2,01:10.1,5:31,TRUE,Spring,CAB2,5.5,1
3412,1/29/2021 8:00,1/29/2021 9:00,mberry,ssteph20,Academic Personnel,1,3,C3,54:44.0,sshaff17,Network,Normal,56:06.0,Completed,00:53.1,01:10.0,0:57,TRUE,Spring,Completed,1,1
3411,1/25/2021 14:00,1/25/2021 16:00,nlupica1,mbungar1,Infrastructure Engineering,1,4,C4,55:57.0,bzahn,Talend,Normal,57:03.0,CAB,00:53.0,01:09.9,1:55,TRUE,Spring,CAB,2,1
3410,1/25/2021 14:00,1/25/2021 16:00,mberry,tbowser,EMSA,1,4,C4,59:17.0,bzahn,Talend,Normal,00:50.0,CAB,00:53.0,01:09.9,1:55,TRUE,Spring,CAB,2,1
3409,2/13/2021 1:00,2/13/2021 1:10,degregio,degregio,GPS (Graduation Planning System),1,3,V2,06:55.0,jbish,CRM,Vendor,00:00.0,Implemented,01:23.3,01:10.3,0:14,TRUE,Spring,CAB2,0.166666667,1
3408,1/25/2021 17:00,1/25/2021 20:00,alizak,mgeist,NTS,1,3,C2,09:53.0,jbish,CRM,Normal,20:32.0,Completed,01:23.2,01:10.2,3:07,TRUE,Spring,Completed,3,1
3407,1/28/2021 5:00,1/28/2021 7:00,motgonyi,jdunfee,IT,1,3,C2,56:12.0,sshaff17,Network,Normal,56:25.0,Completed,00:50.3,00:53.3,1:55,TRUE,Spring,Completed,2,1
3406,1/31/2021 4:00,1/31/2021 7:00,alizak,mgeist,NTS,1,4,C3,14:01.0,jschilen,IE - Server,Normal,47:34.0,Completed,00:50.3,00:53.2,3:07,TRUE,Spring,Completed,3,1
3405,1/29/2021 14:00,1/29/2021 17:00,sstillis,dulm1,IS,0,3,C2,39:09.0,mgeist,Network,Normal,56:14.0,Completed,00:50.2,00:53.1,3:07,TRUE,Spring,Completed,3,1
3404,1/20/2021 10:00,1/20/2021 11:30,cshaff14,mbungar1,AA,0,4,IE,43:16.0,sshaff17,Network,Informational,00:00.0,Implemented,00:50.1,00:53.0,1:26,TRUE,Spring,CAB2,1.5,1
3403,1/26/2021 5:00,1/26/2021 7:00,adhuston,ebolling,Infrastructure Engineering,0,4,C4,13:03.0,wrobins,Web,Normal,14:09.0,CAB,00:50.0,00:53.0,1:55,TRUE,Spring,CAB,2,1
3402,2/3/2021 8:00,2/3/2021 17:00,wbainey,jeveleth,Data Center Operations,1,3,C2,26:34.0,tbordon1,Network,Normal,27:09.0,Completed,00:49.9,00:52.9,9:07,TRUE,Spring,Completed,9,1
3401,2/3/2021 7:30,2/3/2021 13:30,bzahn,dabbott5,Data Management & Analytics,0,4,IE,31:29.0,cshaff14,Data Center,Informational,00:00.0,Implemented,00:42.9,01:05.5,6:00,TRUE,Spring,CAB2,6,1
3400,1/24/2021 5:00,1/24/2021 7:00,mberry,mridgill,Bursar,1,4,C4,21:54.0,aesterl1,Outsystems,Normal,46:52.0,CAB,00:42.9,01:05.4,1:55,TRUE,Spring,CAB,2,1
3399,1/24/2021 5:00,1/24/2021 7:00,tmohr2,wbainey,Infrastructure Operations,1,3,C2,11:51.0,codaniel,Banner,Normal,10:43.0,Completed,00:42.8,01:05.3,1:55,TRUE,Spring,Completed,2,1
3398,1/24/2021 5:00,1/24/2021 5:30,mladoia,sstillis,sdi,0,3,C2,45:17.0,mridgill,Banner,Normal,14:04.0,Completed,00:48.2,01:05.7,0:28,TRUE,Spring,Completed,0.5,1
3397,1/19/2021 11:00,1/19/2021 12:30,mberry,tbowser,Human Resources,1,4,IE,09:22.0,cshaff14,Data Center,Informational,00:00.0,Implemented,00:48.1,01:05.6,1:26,TRUE,Spring,CAB2,1.5,1
3396,4/11/2021 4:00,4/11/2021 10:00,degregio,degregio,GPS (Graduation Planning System),0,3,C2,29:36.0,mberry,Banner,Normal,43:45.0,Completed,00:48.1,01:05.5,6:00,TRUE,Spring,Completed,6,1
3395,1/24/2021 5:00,1/24/2021 7:00,khodar,khodar,ie,1,3,C2,40:43.0,tbowser,Banner,Normal,58:47.0,Completed,00:59.9,01:02.1,1:55,TRUE,Spring,Completed,2,1
3394,1/24/2021 5:00,1/24/2021 7:00,achiccar,achiccar,NTS,1,3,C2,46:18.0,tbowser,Banner,Normal,53:44.0,Completed,00:42.2,01:16.7,1:55,TRUE,Spring,Completed,2,1
3393,1/31/2021 1:00,1/31/2021 8:00,sshaff17,sshaff17,NTS,1,3,S3,44:16.0,tmohr2,IE - Server,Standard,00:00.0,Implemented,01:05.2,01:16.8,6:57,TRUE,Spring,CAB2,7,1
3392,1/24/2021 5:00,1/24/2021 7:00,jtboehm,sjaleel1,SDI,1,3,S2,23:42.0,jtboehm,FlashLine,Standard,00:00.0,Implemented,30:30.4,01:04.5,1:55,TRUE,Spring,CAB2,2,1
3391,1/24/2021 5:00,1/24/2021 7:00,mgeist,mgeist,NTS,1,3,C2,01:51.0,msmit319,Outsystems,Normal,06:46.0,Completed,15:15.9,01:04.6,1:55,TRUE,Spring,Completed,2,1
3390,1/14/2021 10:00,1/14/2021 13:00,mladoia,sstillis,IT/UCM,1,4,IE,03:37.0,cshaff14,Data Center,Informational,00:00.0,Implemented,00:56.0,01:04.7,3:07,TRUE,Spring,CAB2,3,1
3389,2/7/2021 5:00,2/7/2021 7:00,alizak,mgeist,NTS,1,3,C2,34:42.0,degregio,Banner,Normal,36:44.0,Completed,00:32.1,01:04.8,1:55,TRUE,Spring,Completed,2,1
3388,1/14/2021 17:00,1/14/2021 17:30,mberry,mridgill,Human Resources,1,4,C2,56:13.0,jbish,CRM,Normal,37:50.0,Completed,00:30.4,01:04.7,0:28,TRUE,Spring,Completed,0.5,1
3387,1/26/2021 5:00,1/26/2021 7:00,jdunfee,jdunfee,Student Services,1,3,S2,45:47.0,mladoia,WWW,Standard,00:00.0,Implemented,00:54.1,00:44.9,1:55,TRUE,Spring,CAB2,2,1
3386,1/14/2021 5:00,1/14/2021 7:00,mberry,codaniel,Procurement,1,3,C2,05:32.0,mladoia,WWW,Urgent,23:38.0,Completed,00:54.0,00:44.9,1:55,TRUE,Spring,Completed,2,1
3385,1/26/2021 5:00,1/26/2021 7:00,sbarbour,sbarbour,Security & Access Management,0,3,C2,14:47.0,sshaff17,Network,Normal,06:39.0,Completed,00:57.7,00:45.0,1:55,TRUE,Spring,Completed,2,1
3384,1/15/2021 9:30,1/15/2021 10:30,jschilen,jschilen,IE,1,4,IE,05:19.0,cshaff14,Data Center,Informational,00:00.0,Implemented,00:36.1,00:39.6,0:57,TRUE,Spring,CAB2,1,1
3383,1/13/2021 7:00,1/13/2021 9:00,jlpiporo,mgeist,Network Services,1,4,V4,25:45.0,khodar,IE - Server,Vendor,00:00.0,Implemented,00:36.0,00:39.5,1:55,TRUE,Spring,CAB2,2,1
3382,1/19/2021 5:00,1/19/2021 5:30,wrobins,aesterl1,IT,1,3,S2,47:19.0,degregio,DegreeWorks,Standard,00:00.0,Implemented,01:09.2,00:40.2,0:28,TRUE,Spring,CAB2,0.5,1
3381,1/26/2021 5:00,1/26/2021 5:30,jschilen,lpark,Infrastructure Engineering,0,3,S2,48:09.0,degregio,DegreeWorks,Standard,00:00.0,Implemented,01:09.1,00:40.0,0:28,TRUE,Spring,CAB2,0.5,1
3380,2/2/2021 5:00,2/2/2021 5:30,khodar,khodar,IE,1,3,S2,49:19.0,degregio,DegreeWorks,Standard,00:00.0,Implemented,01:09.0,00:39.9,0:28,TRUE,Spring,CAB2,0.5,1
3379,2/9/2021 5:00,2/9/2021 5:30,mladoia,sstillis,sdi,1,3,S2,50:38.0,degregio,DegreeWorks,Standard,00:00.0,Implemented,01:08.9,00:39.8,0:28,TRUE,Spring,CAB2,0.5,1
3378,2/16/2021 5:00,2/16/2021 5:30,wrobins,aesterl1,President's Office,0,3,S2,51:07.0,degregio,DegreeWorks,Standard,00:00.0,Implemented,01:08.8,00:39.7,0:28,TRUE,Spring,CAB2,0.5,1
3377,2/23/2021 5:00,2/23/2021 5:30,sstillis,mladoia,IS/UCM,0,3,S2,51:56.0,degregio,DegreeWorks,Standard,00:00.0,Implemented,01:08.8,00:39.6,0:28,TRUE,Spring,CAB2,0.5,1
3376,3/2/2021 5:00,3/2/2021 5:30,mberry,degregio,Registrar's Office,1,3,S2,52:27.0,degregio,DegreeWorks,Standard,00:00.0,Implemented,01:08.7,00:39.5,0:28,TRUE,Spring,CAB2,0.5,1
3375,3/9/2021 5:00,3/9/2021 5:30,lbowser,krufra,Rec Services,1,3,S2,53:21.0,degregio,DegreeWorks,Standard,00:00.0,Implemented,01:08.6,00:39.4,0:28,TRUE,Spring,CAB2,0.5,1
3374,3/9/2021 5:00,3/9/2021 5:30,achiccar,achiccar,NTS,1,3,S2,53:57.0,degregio,DegreeWorks,Standard,00:00.0,Implemented,01:08.6,00:39.3,0:28,TRUE,Spring,CAB2,0.5,1
